name, success, samples, startup, setup, experiment, maxResidency
hover, True, 200, 13.749833276, 0.0, 32.465823824000005, 287MB
edit, True, 200, 13.410868089000001, 0.0, 67.70288750200001, 2082MB
getDefinition, True, 200, 14.573553908000001, 0.0, 32.261393144, 286MB
hover after edit, True, 200, 13.641848312, 0.0, 160.783961564, 3197MB
code actions, True, 200, 13.683237924, 0.358640248, 1.813236995, 252MB
documentSymbols after edit, True, 200, 13.686160500000002, 0.0, 7.229125093, 570MB
