name, success, samples, startup, setup, experiment, maxResidency
hover, True, 200, 18.031818480000002, 0.0, 30.133117422, 886MB
edit, True, 200, 17.924921315000002, 0.0, 57.799832889, 1916MB
getDefinition, True, 200, 18.236796606000002, 0.0, 30.099217009, 903MB
hover after edit, True, 200, 18.557380055, 0.0, 80.232911513, 2330MB
code actions, True, 200, 18.018683714, 0.37754185900000004, 1.866793501, 891MB
documentSymbols after edit, True, 200, 18.066523549, 0.0, 8.818312955, 1220MB
